name,iata,icao,lat,lon,ico,alt
"Touho Airport",TOU,NWWU,-20.790001,165.259399,NC,10
"Toulon-Hyeres Airport",TLN,LFTH,43.09734,6.146031,FR,7
"Toulouse Blagnac Airport",TLS,LFBO,43.628101,1.367263,FR,490
"Toulouse Francazal Airport",QYF,LFBF,43.545696,1.36722,FR,534
"Tours Val de Loire Airport",TUF,LFOT,47.431938,0.723056,FR,357
"Toussus-Le-Noble Airport",TNF,LFPN,48.749748,2.111178,FR,538
"Townsville Airport",TSV,YBTL,-19.252501,146.765198,AU,18
"Toyama Airport",TOY,RJNT,36.648331,137.1875,JP,95
"Tozeur Nefta International Airport",TOE,DTTZ,33.93972,8.110556,TN,287
"Trabzon Airport",TZX,LTCG,40.995098,39.789719,TR,104
"Trail Airport",YZZ,CAD4,49.066666,-117.599998,CA,1420
"Trang Airport",TST,VTST,7.508744,99.61657,TH,67
"Trapani Birgi Airport",TPS,LICT,37.9114,12.48796,IT,24
"Trashigang Yongphulla Airport",YON,VQTY,27.25639,91.514442,BT,9000
"Trat Airport",TDX,VTBO,12.27457,102.318901,TH,105
"Traverse City Cherry Capital Airport",TVC,KTVC,44.74139,-85.582222,US,624
"Treasure Cay Airport",TCB,MYAT,26.745331,-77.391197,BS,8
"Trebbin Schonhagen Airport",QCZ,EDAZ,52.203888,13.16,DE,135
"Trelew Almirante Marco Andres Zar Airport",REL,SAVT,-43.210499,-65.270302,AR,141
"Trento Mattarello Airport",QIT,LIDT,46.022636,11.124957,BR,616
"Trenton Mercer Airport",TTN,KTTN,40.276691,-74.8134,US,212
"Trepell Airport",TQP,YTEE,-21.839603,140.893768,AU,890
"Tres Lagoas Airport",TJL,SBTG,-20.753641,-51.681252,BR,1071
"Trier Fohren Airport",QET,EDRT,49.863335,6.788056,DE,665
"Trieste Friuli Venezia Giulia Airport",TRS,LIPQ,45.827499,13.47222,IT,37
"Trinidad Perry Stokes Airport",TAD,KTAD,37.260162,-104.336952,US,5750
"Trinidad Teniente Jorge Henrich Arauz Airport",TDD,SLTR,-14.8187,-64.917999,BO,509
"Tripoli International Airport",TIP,HLLT,32.66354,13.15901,??,263
"Tripoli Mitiga International Airport",MJI,HLLM,32.889999,13.27,LY,36
"Trivandrum International Airport",TRV,VOTV,8.482122,76.920113,IN,15
"Trois-Rivieres Airport",YRQ,CYRQ,46.362202,-72.675591,CA,197
"Troll Airfield",QAT,ENOE,-71.957222,2.466667,??,4042
"Trollhattan Vanersborg Airport",THN,ESGT,58.31805,12.345,SE,137
"Tromso Airport",TOS,ENTC,69.683327,18.918909,NO,31
"Trondheim Vaernes Airport",TRD,ENVA,63.45755,10.92425,NO,56
"Troy Municipal Airport",TOI,KTOI,31.799999,-85.966667,US,397
"Troyes Barberey Airport",QYT,LFQB,48.321609,4.016622,FR,388
"Truckee Tahoe Airport",TKF,KTRK,39.31789,-120.140503,US,5896
"Trujillo International Airport",TRU,SPRU,-8.08141,-79.108704,PE,106
"Truth or Consequences Municipal Airport",TCS,KTCS,33.236938,-107.271004,US,4861
"Tsaratanana Airport",TTS,FMNT,-16.75,47.617001,MG,1073
"Tsushima Airport",TSJ,RJDT,34.284882,129.330505,JP,213
"Tubuai Mataura Airport",TUB,NTAT,-23.365299,-149.524002,PF,7
"Tucson International Airport",TUS,KTUS,32.116081,-110.941002,US,2643
"Tucson Marana Regional Airport",AVW,KAVQ,32.407604,-111.215614,US,2028
"Tucuman Airport",TUC,SANT,-26.840799,-65.104897,AR,1495
"Tucumcari Municipal Airport",TCC,KTCC,35.18277,-103.602997,US,4064
"Tucupita San Rafael Airport",TUV,SVTC,9.088994,-62.094101,VE,105
"Tucurui Airport",TUR,SBTU,-3.786,-49.7202,BR,830
"Tufi Airport",TFI,AYTU,-9.076038,149.31987,PG,83
"Tuguegarao Airport",TUG,RPUT,17.638332,121.730553,PH,70
"Tulare Mefford Field Airport",TLR,KTLR,36.156303,-119.326004,US,255
"Tulcea Delta Dunarii Airport",TCE,LRTC,45.06321,28.71431,RO,177
"Tulita Airport",ZFN,CZFN,64.909637,-125.570702,CA,303
"Tullahoma Regional Airport",THA,KTHA,35.3801,-86.246399,US,1083
"Tulsa International Airport",TUL,KTUL,36.19838,-95.8881,US,677
"Tulsa Riverside Airport",RVS,KRVS,36.039707,-95.984764,US,623
"Tumaco La Florida Airport",TCO,SKCO,1.814294,-78.749298,CO,8
"Tumbes Airport",TBP,SPME,-3.55252,-80.381302,PE,115
"Tumlingtar Airport",TMI,VNTR,27.299999,87.199997,NP,1700
"Tunica Municipal Airport",UTM,KUTA,34.683304,-90.349075,US,191
"Tunis Carthage International Airport",TUN,DTTA,36.851028,10.22721,TN,22
"Tununak Airport",TNK,K4KA,60.56908,-165.246185,US,55
"Tupelo Regional Airport",TUP,KTUP,34.258888,-88.76722,US,346
"Turaif Domestic Airport",TUI,OETR,31.69268,38.731201,SA,2803
"Turbat Airport",TUK,OPTU,25.983334,63.066666,PK,400
"Turin Aeritalia Airport",QIA,LIMA,45.0863,7.603904,IT,928
"Turin Caselle Airport",TRN,LIMF,45.20076,7.649631,IT,989
"Turkistan Hazret Sultan International Airport",HSA,UAIT,43.311111,68.550278,KZ,989
"Turkmenabat International Airport",CRZ,UTAV,38.930832,63.563889,TM,649
"Turkmenbashi International Airport",KRW,UTAK,40.063332,53.007221,TM,279
"Turku Airport",TKU,EFTU,60.514141,22.2628,FI,161
"Turpan Jiaohe Airport",TLQ,ZWTP,43.030754,89.102272,CN,916
"Turukhansk Airport",THX,UOTT,65.797218,87.93528,RU,118
"Tuscaloosa Regional Airport",TCL,KTCL,33.220001,-87.610001,US,170
"Tuticorin Airport",TCR,VOTK,8.724167,78.025833,IN,129
"Tuxtla Gutierrez International Airport",TGZ,MMTG,16.561819,-93.026001,MX,1499
"Tuy Hoa Dong Tac Airport",TBB,VVTH,13.04955,109.333702,VN,20
"Tuzla International Airport",TZL,LQTZ,44.458649,18.724779,BA,784
"Twin Falls Magic Valley Regional Airport",TWF,KTWF,42.4818,-114.487,US,4154
"Tyler Pounds Regional Airport",TYR,KTYR,32.35413,-95.402298,US,544
"Tyumen Roschino International Airport",TJM,USTR,57.18956,65.324287,RU,378
"Ua Huka Airport",UAH,NTMU,-8.93611,-139.552002,PF,160
"Ua Pou Airport",UAP,NTMP,-9.35166,-140.076996,PF,16
"Ube Yamaguchi Airport",UBJ,RJDC,33.93,131.278595,JP,23
"Uberaba Airport",UBA,SBUR,-19.764999,-47.964699,BR,2655
"Uberlandia Airport",UDI,SBUL,-18.882799,-48.225498,BR,3094
"Ubon Ratchathani Airport",UBP,VTUU,15.25127,104.870201,TH,406
"Udachny Polyarny Airport",PYJ,UERP,66.410004,112.050003,RU,1660
"Udaipur Maharana Pratap Airport",UDR,VAUD,24.617689,73.896103,IN,1684
"Udon Thani International Airport",UTH,VTUD,17.386431,102.7882,TH,579
"Ufa International Airport",UFA,UWUU,54.55751,55.874409,RU,449
"Ukhta Airport",UCT,UUYH,63.56694,53.804722,RU,482
"Ukiah Municipal Airport",UKI,KUKI,39.125816,-123.202164,US,616
"Ukunda Airport",UKA,HKUK,-4.29333,39.571098,KE,98
"Ulaanbaatar Chinggis Khaan International Airport",ULN,ZMUB,47.843048,106.766602,MN,4364
"Ulaanbaatar New International Airport",UBN,ZMCK,47.646942,106.819725,MN,4482
"Ulaangom Airport",ULO,ZMUG,50.067345,91.937103,MN,3005
"Ulan-Ude Airport",UUD,UIUU,51.807758,107.437599,RU,1690
"Ulanhot Airport",HLH,ZBUL,46.194439,122.008598,CN,125
"Ulanqab Jining Airport",UCB,ZBUC,41.129723,113.108055,CN,4619
"Uliastai Donoi Airport",ULZ,ZMDN,47.709301,96.525803,MN,5800
"Ulsan Airport",USN,RKPU,35.593491,129.3517,KR,45
"Ulyanovsk Baratayevka Airport",ULV,UWLL,54.275555,48.243057,RU,463
"Ulyanovsk Vostochny Airport",ULY,UWLW,54.400002,48.799999,RU,252
"Umea Airport",UME,ESNU,63.791821,20.282749,SE,24
"Umiujaq Airport",YUD,CYMU,56.53611,-76.518333,CA,142
"Umuarama Airport",UMU,SSUM,-23.7987,-53.313801,BR,1558
"Una Comandatuba Airport",UNA,SBTC,-15.353333,-38.997223,BR,20
"Unalakleet Airport",UNK,PAUN,63.889484,-160.800583,US,22
"Unalaska Airport",DUT,PADU,53.900131,-166.542999,US,22
"Uniao da Vitoria Airport",UVI,SSUV,-26.232273,-51.067307,BR,2453
"Union City Everett–Stewart Regional Airport",UCY,KUCY,36.379642,-88.985718,US,317
"Union Glacier Runway",UGL,SCGC,-79.777687,-83.320404,AQ,2420
"Union Island Airport",UNI,TVSU,12.6,-61.410999,VC,14
"Upernavik Airport",JUV,BGUK,72.790176,-56.130501,GL,414
"Upington Airport",UTN,FAUP,-28.399,21.260229,ZA,2782
"Upland Cable Airport",CCB,KCCB,34.111599,-117.688004,US,1444
"Uranium City Airport",YBE,CYBE,59.561401,-108.481003,CA,1044
"Uray Airport",URJ,USHU,60.116669,64.833336,RU,190
"Urgench International Airport",UGC,UTNU,41.584835,60.63303,UZ,320
"Urmia Airport",OMH,OITR,37.668121,45.068699,IR,4343
"Uruapan International Airport",UPN,MMPN,19.39669,-102.039001,MX,5258
"Uruguaiana Ruben Berta International Airport",URG,SBUG,-29.782101,-57.038101,BR,256
"Urumqi Diwopu International Airport",URC,ZWWW,43.907101,87.474243,CN,2125
"Urzhar Airport",UZR,UASU,47.091038,81.66468,KZ,1651
"Usak Airport",USQ,LTBO,38.681469,29.47167,TR,2897
"Usharal Airport",USJ,UAAL,46.190765,80.830925,KZ,1274
"Ushuaia Malvinas Argentinas International Airport",USH,SAWH,-54.843201,-68.2957,AR,71
"Usinsk Airport",USK,UUYS,66.004723,57.367222,RU,262
"Ust-Ilimsk Airport",UIK,UIBS,58.136101,102.565002,RU,1339
"Ust-Kut Airport",UKX,UITT,56.849998,105.720001,RU,2188
"Ust-Kuyga Airport",UKG,UEBT,70.011002,135.645004,RU,247
"Ust-Tsylma Airport",UTS,UUYX,65.433334,52.200001,RU,209
"Utila Airport",UII,MHUT,16.113235,-86.880447,HN,30
"Uvalde Garner Field Airport",UVA,KUVA,29.21139,-99.743614,US,941
"Uyo Akwa Ibom Airport",QUO,DNAI,4.876463,8.085693,NG,170
"Uyuni Joya Andina Airport",UYU,SLUY,-20.459999,-66.830002,BO,12024
"Uzhhorod International Airport",UDJ,UKLU,48.63427,22.26335,UA,383
"Vaasa Airport",VAA,EFVA,63.050652,21.762171,FI,19
"Vacaria Airport",VCC,SNEE,-28.432123,-51.024284,BR,2980
"Vacaville Nut Tree Airport",VCB,KVCB,38.369999,-121.959999,US,117
"Vadodara Airport",BDQ,VABO,22.336161,73.22628,IN,129
"Vadso Airport",VDS,ENVD,70.065269,29.844721,NO,127
"Vagar Airport",FAE,EKVG,62.063622,-7.27721,FO,280
"Val-d'Or Airport",YVO,CYVO,48.053329,-77.7827,CA,1107
"Valdez Airport",VDZ,PAVD,61.133949,-146.248001,US,121
"Valdivia Pichoy Airport",ZAL,SCVD,-39.649723,-73.086113,CL,59
"Valdosta Regional Airport",VLD,KVLD,30.780001,-83.269997,US,203
"Valenca Airport",VAL,SNVB,-13.2965,-38.992401,BR,21
"Valence Chabeuil Airport",VAF,LFLU,44.91555,4.968744,FR,525
"Valencia Airport",VLC,LEVC,39.489311,-0.48162,ES,225
"Valencia Arturo Michelena International Airport",VLN,SVVA,10.14973,-67.928398,VE,1417
"Valenciennes Denain Airport",QYV,LFAV,50.326458,3.458615,FR,170
"Valentine Miller Field Airport",VTN,KVTN,42.849998,-100.540001,US,2595
"Valladolid Airport",VLL,LEVD,41.706108,-4.85194,ES,2775
"Valledupar Alfonso Lopez Pumarejo Airport",VUP,SKVP,10.43507,-73.249397,CO,456
"Valparaiso Porter County Regional Airport",VPZ,KVPZ,41.452404,-87.006912,US,763
"Van Airport",VAN,LTCI,38.468208,43.332298,TR,5480
"Van Nuys Airport",VNY,KVNY,34.209721,-118.489998,US,802
"Vancouver Boundary Bay Airport",YDT,CZBB,49.077572,-123.006126,CA,12
"Vancouver Harbour Water Airport",CXH,CYHC,49.290829,-123.117966,CA,-1
"Vancouver International Airport",YVR,CYVR,49.193878,-123.183998,CA,14
"Vandalia Airport",VLA,KVLA,38.991467,-89.166191,US,537
"Vanimo Airport",VAI,AYVN,-2.69717,141.302002,PG,10
"Vannes Meucon Airport",VNE,LFRV,47.719238,-2.72337,FR,446
"Varadero Juan Gualberto Gomez Airport",VRA,MUVR,23.034439,-81.435204,CU,210
"Varanasi International Airport",VNS,VEBN,25.45208,82.862297,IN,272
"Vardoe Svartnes Airport",VAW,ENSS,70.354721,31.045555,NO,42
"Varese Venegono Airport",QIV,LILN,45.742035,8.888105,IT,1086
"Varginha Airport",VAG,SBVG,-21.59,-45.473301,BR,3028
"Varna Airport",VAR,LBWN,43.232071,27.8251,BG,230
"Varrelbusch Airport",VAC,EDWU,52.908333,8.040556,DE,128
"Vastervik Airport",VVK,ESSW,57.779999,16.5236,SE,75
"Vavau International Airport",VAV,NFTV,-18.5846,-173.968002,TO,236
"Vaxjo Smaland Airport",VXO,ESMX,56.929138,14.72799,SE,610
"Venetie Airport",VEE,PAVE,67.008698,-146.365997,US,574
"Venice Marco Polo Airport",VCE,LIPZ,45.505268,12.35194,IT,7
"Venice Municipal Airport",VNC,KVNC,27.077822,-82.438751,US,15
"Venice Treviso Airport",TSF,LIPH,45.648399,12.19442,IT,59
"Ventspils International Airport",VNT,EVVA,57.349998,21.540001,LV,19
"Veracruz International Airport",VER,MMVR,19.145929,-96.187202,MX,90
"Vernal Airport",VEL,KVEL,40.438889,-109.510277,US,5278
"Vernon Regional Airport",YVE,CYVK,50.246315,-119.330231,CA,1155
"Vero Beach Regional Airport",VRB,KVRB,27.65555,-80.4179,US,24
"Verona Airport",VRN,LIPX,45.395699,10.88853,IT,239
"Verona Boscomantico Airport",QIO,LIPN,45.472023,10.927932,IT,278
"Vestmannaeyjar Airport",VEY,BIVM,63.424999,-20.2791,IS,326
"Vichy Charmeil Airport",VHY,LFLV,46.17178,3.404033,FR,817
"Victoria Falls Airport",VFA,FVFA,-18.0958,25.839001,ZW,3490
"Victoria Inner Harbour Airport",YWH,CYWH,48.424988,-123.38887,CA,-1
"Victoria International Airport",YYJ,CYYJ,48.646938,-123.425003,CA,63
"Victoria Regional Airport",VCT,KVCT,28.85111,-96.914444,US,115
"Victoria Seychelles International Airport",SEZ,FSIA,-4.67434,55.521832,SC,10
"Victorville Southern California Logistics Airport",VCV,KVCV,34.597469,-117.383003,US,2885
"Vidalia Municipal Airport",VDI,KVDI,32.192047,-82.368858,US,271
"Vidyanagar Jindal Airport",VDY,VOJV,15.174076,76.635162,IN,1664
"Viedma Gobernador Edgardo Castello Airport",VDM,SAVV,-40.869202,-63.000301,AR,20
"Vienna International Airport",VIE,LOWW,48.110271,16.569719,AT,600
"Vientiane Wattay International Airport",VTE,VLVT,17.988319,102.563202,LA,564
"Vieques Antonio Rivera Rodriguez Airport",VQS,TJVQ,18.134809,-65.493599,PR,49
"Vieux Fort Hewanorra International Airport",UVF,TLPL,13.73319,-60.952499,LC,14
"Vigo-Peinador Airport",VGO,LEVX,42.2318,-8.62677,ES,855
"Vijayawada Airport",VGA,VOBZ,16.53043,80.796837,IN,82
"Vila Real Airport",VRL,LPVR,41.27433,-7.72047,PT,1805
"Vilankulo Airport",VNX,FQVL,-22.0184,35.31329,MZ,46
"Vilhelmina Airport",VHM,ESNV,64.579079,16.83357,SE,1140
"Vilhena Airport",BVH,SBVH,-12.6943,-60.098202,BR,2018
"Villa Garzon Airport",VGZ,SKVG,0.982159,-76.604057,CO,1233
"Villa Gesell Airport",VLG,SAZV,-37.235401,-57.029202,AR,32
"Villahermosa International Airport",VSA,MMVA,17.997,-92.817299,MX,46
"Villavicencio Vanguardia Airport",VVC,SKVV,4.167875,-73.613701,CO,1394
"Vilnius International Airport",VNO,EYVI,54.63707,25.2878,LT,646
"Vina del Mar Airport",KNA,SCVM,-32.949581,-71.478516,CL,441
"Vinh Airport",VII,VVVH,18.73,105.669998,VN,23
"Vinnytsia Havryshivka International Airport",VIN,UKWW,49.243427,28.6112,UA,963
"Virac Airport",VRC,RPUV,13.583333,124.199997,PH,121
"Virgin Gorda Airport",VIJ,TUPW,18.446381,-64.427498,VG,14
"Visakhapatnam Airport",VTZ,VOVZ,17.721161,83.22448,IN,15
"Visalia Municipal Airport",VIS,KVIS,36.319443,-119.39389,US,294
"Visby Airport",VBY,ESSV,57.662788,18.34621,SE,164
"Viseu Airport",VSE,LPVZ,40.725498,-7.88899,PT,2060
"Vitebsk Vostochny Airport",VTB,UMII,55.126499,30.34963,BY,683
"Vitoria Airport",VIT,LEVT,42.882832,-2.72446,ES,1682
"Vitoria Da Conquista Airport",VDC,SBVC,-14.909978,-40.917465,BR,2933
"Vitoria Eurico de Aguiar Salles Airport",VIX,SBVT,-20.257999,-40.286301,BR,11
"Vladivostok International Airport",VVO,UHWW,43.398949,132.147995,RU,46
"Vodochody Airport",VOD,LKVO,50.216389,14.395,CZ,919
"Vojens Skrydstrup Airport",SKS,EKSP,55.225552,9.263931,DK,141
"Volgograd International Airport",VOG,URWW,48.78252,44.345539,RU,482
"Vologda Airport",VGD,ULWW,59.282501,39.944401,RU,387
"Volos Nea Anchialos National Airport",VOL,LGBL,39.219608,22.794331,GR,83
"Vopnafjordur Airport",VPN,BIVO,65.720551,-14.8505,IS,-1
"Vorkuta Airport",VKT,UUYW,67.488609,63.99305,RU,-1
"Voronezh International Airport",VOZ,UUOO,51.814209,39.22958,RU,514
"Værøy Heliport",VRY,ENVR,67.655403,12.727,NO,12
"Wabush Airport",YWK,CYWK,52.92194,-66.864403,CA,1808
"Waco McGregor Executive Airport",QTW,KPWG,31.486238,-97.318207,US,344
"Waco Regional Airport",ACT,KACT,31.61128,-97.230499,US,516
"Waco Texas State Technical College Airport",CNW,KCNW,31.6378,-97.074097,US,470
"Wadi Ad Dawasir Domestic Airport",WAE,OEWD,20.5,45.189999,SA,2062
"Wagga Wagga Airport",WGA,YSWG,-35.165199,147.466293,AU,724
"Waiheke Island Aerodrome",WIK,NZKE,-36.808899,175.085999,NZ,226
"Waimea Kohala Airport",MUE,PHMU,20.00132,-155.667999,US,2671
"Waingapu Mau Hau Airport",WGP,WADW,-9.66921,120.302002,ID,33
"Wainwright Airport",AIN,PAWI,70.638,-159.994003,US,45
"Wajima Noto Airport",NTQ,RJNW,37.293098,136.961853,JP,718
"Wajir Airport",WJR,HKWJ,1.733239,40.091599,KE,770
"Wake Island Airport",AWK,PWAK,19.283333,166.633331,UM,23
"Wakkanai Airport",WKJ,RJCW,45.40416,141.800797,JP,30
"Wales Airport",WAA,PAIW,65.622581,-168.093994,US,25
"Walgett Airport",WGE,YWLG,-30.032801,148.126007,AU,439
"Walkers Cay Airport",WKR,MYAW,27.259695,-78.400375,BS,6
"Walla Walla Airport",ALW,KALW,46.09,-118.279999,US,1194
"Walnut Ridge Regional Airport",ARG,KARG,36.124668,-90.92511,US,279
"Walterboro Municipal Airport",RBW,KRBW,32.921112,-80.640556,US,101
"Walvis Bay Airport",WVB,FYWB,-22.979799,14.64533,NA,299
"Wamena Airport",WMX,WAVV,-4.097298,138.952438,ID,5431
"Wanaka Airport",WKA,NZWF,-44.722198,169.245499,NZ,1142
"Wangan Airport",WOT,RCWA,23.368959,119.50354,TW,116
"Wangaratta Airport",WGT,YWGT,-36.415798,146.307007,AU,504
"Wangerooge Airport",AGE,EDWG,53.783001,7.917,DE,6
"Wanzhou Wuqiao Airport",WXN,ZUWX,30.799679,108.426949,CN,1867
"Wapekeka Angling Lake Airport",YAX,CKB6,53.251945,-89.565002,CA,700
"Wapenamanda Airport",WBM,AYWD,-5.633776,143.891006,PG,5889
"Warraber Island Airport",SYU,YWBS,-10.2083,142.824997,AU,3
"Warri Osubi Airport",QRW,DNSU,5.594487,5.819282,NG,380
"Warrnambool Airport",WMB,YWBL,-38.2953,142.447006,AU,242
"Warroad International Memorial Airport",RRT,KRRT,48.940216,-95.346519,US,1073
"Warsaw Babice Airport",QPB,EPBC,52.269184,20.907217,PL,348
"Warsaw Chopin Airport",WAW,EPWA,52.165749,20.967119,PL,362
"Warsaw Modlin Airport",WMI,EPMO,52.451111,20.651667,PL,341
"Warsaw Radom Airport",RDO,EPRA,51.389034,21.212797,PL,608
"Warton Airport",WRT,EGNO,53.744999,-2.883889,GB,55
"Washington County Airport",WSG,KAFJ,40.136501,-80.290199,US,1184
"Washington Dulles International Airport",IAD,KIAD,38.947441,-77.4599,US,312
"Washington Ronald Reagan National Airport",DCA,KDCA,38.852081,-77.037697,US,14
"Wasilla Airport",WWA,PAWS,61.571701,-149.539993,US,354
"Waskaganish Airport",YKQ,CYKQ,51.47361,-78.758003,CA,79
"Waterford Airport",WAT,EIWF,52.187199,-7.08696,IE,119
"Waterloo International Airport",YKF,CYKF,43.460831,-80.378601,CA,1054
"Waterloo Regional Airport",ALO,KALO,42.549999,-92.400002,US,873
"Watertown International Airport",ART,KART,43.99192,-76.021698,US,328
"Watertown Regional Airport",ATY,KATY,44.913971,-97.154701,US,1749
"Waterville Robert LaFleur Airport",WVL,KWVL,44.53389,-69.675835,US,333
"Watsonville Municipal Airport",WVI,KWVI,36.935699,-121.790001,US,163
"Wau Airport",WUU,HSWW,7.725737,27.974674,SS,1534
"Waukesha County Airport",UES,KUES,43.038914,-88.237747,US,906
"Wausau Central Wisconsin Airport",CWA,KCWA,44.777611,-89.666702,US,1277
"Wausau Downtown Airport",AUW,KAUW,44.926281,-89.626999,US,1201
"Wawa Airport",YXZ,CYXZ,47.966869,-84.786263,CA,955
"Waycross Ware County Airport",AYS,KAYS,31.2491,-82.3955,US,142
"Waynesville St. Robert Regional Airport",TBN,KTBN,37.741631,-92.140701,US,1159
"Weatherford Parker County Airport",WEA,KWEA,32.744705,-97.682434,US,989
"Webequie Airport",YWP,CYWP,52.950001,-87.360001,CA,674
"Weeze Airport",NRN,EDLV,51.602409,6.142172,DE,106
"Weifang Airport",WEF,ZSWF,36.646702,119.119003,CN,156
"Weihai Dashuibo Airport",WEH,ZSWH,37.188141,122.236069,CN,145
"Weipa Airport",WEI,YBWP,-12.6786,141.925201,AU,63
"Wellington International Airport",WLG,NZWN,-41.327202,174.805206,NZ,41
"Welshpool Airport",QKW,EGCW,52.629444,-3.1525,GB,233
"Welzow Airport",QYP,EDCY,51.577148,14.137252,DE,374
"Wemindji Airport",YNC,CYNC,53.0,-78.816666,CA,50
"Wenatchee Pangborn Memorial Airport",EAT,KEAT,47.399723,-120.207779,US,1249
"Wendover Airport",ENV,KENV,40.718689,-114.029999,US,4237
"Wenshan Puzhehei Airport",WNH,ZPWS,23.374907,104.242561,CN,5000
"Wenzhou Longwan International Airport",WNZ,ZSWZ,27.909035,120.852585,CN,12
"Werneuchen Airport",QEK,EDBW,52.631828,13.770219,DE,262
"West Angelas Airport",WLP,YANG,-23.135729,118.70739,AU,2346
"West Bend Municipal Airport",ETB,KETB,43.422199,-88.127899,US,887
"West End Airport",WTD,MYGW,26.68527,-78.974998,BS,5
"West Memphis Municipal Airport",AWM,KAWM,35.135101,-90.234398,US,212
"West Palm Beach International Airport",PBI,KPBI,26.683161,-80.095497,US,20
"West Sale Airport",SXE,YWSL,-38.090828,146.965332,AU,72
"West Woodward Airport",WWR,KWWR,36.438,-99.522667,US,2189
"West Yellowstone Airport",WYS,KWYS,44.688381,-111.116997,US,6649
"Westerly State Airport",WST,KWST,41.350193,-71.8069,US,81
"Westfield Barnes Regional Airport",BAF,KBAF,42.157955,-72.715622,US,259
"Westhampton Beach Francis S Gabresk Airport",FOK,KFOK,40.843651,-72.631699,US,66
"Westport Airport",WSZ,NZWS,-41.737999,171.580795,NZ,13
"Westray Airport",WRY,EGEW,59.349998,-2.95,GB,29
"Wewak Airport",WWK,AYWK,-3.58382,143.669098,PG,19
"Whakatane Airport",WHK,NZWK,-37.920502,176.914093,NZ,20
"Whale Cove Airport",YXN,CYXN,62.233002,-92.599998,CA,66
"Whanganui Airport",WAG,NZWU,-39.963383,175.024185,NZ,36
"Whangarei Airport",WRE,NZWR,-35.768299,174.364899,NZ,133
"Wharton Regional Airport",WHT,KARM,29.254299,-96.154404,US,100
"Wheatland	 Phifer Field Airport",EAN,KEAN,42.049999,-104.966667,US,4775
"Wheeling Ohio County Airport",HLG,KHLG,40.176743,-80.646057,US,1176
"White Mountain Airport",WMO,PAWM,64.689201,-163.412994,US,267
"White Plains Westchester County Airport",HPN,KHPN,41.06694,-73.707497,US,439
"Whitecourt Airport",YZU,CYZU,54.14389,-115.786003,CA,2567
"Whitefield Mount Washington Regional Airport",HIE,KHIE,44.365833,-71.548615,US,1074
"Whitehorse International Airport",YXY,CYXY,60.709549,-135.067001,CA,2317
"Whitianga Airport",WTZ,NZWT,-36.830273,175.679947,NZ,49
"Whyalla Airport",WYA,YWHA,-33.058887,137.51445,AU,41
"Wichita Beech Factory Airport",BEC,KBEC,37.6945,-97.214996,US,1408
"Wichita Dwight D. Eisenhower National Airport",ICT,KICT,37.64994,-97.432999,US,1333
"Wichita Falls Kickapoo Downtown Airport",KIP,KCWC,33.8578,-98.490402,US,1003
"Wichita Falls Municipal Airport",SPS,KSPS,33.988789,-98.491798,US,1019
"Wick Airport",WIC,EGPC,58.458881,-3.09305,GB,126
"Wiener Neustadt East Airport",QEW,LOAN,47.843334,16.26,AT,896
"Wiesbaden Army Airfield",WIE,ETOU,50.049801,8.3254,DE,461
"Wilhelmshaven JadeWeser Airport",WVN,EDWI,53.504829,8.053333,DE,19
"Willemstad Curacao Hato International Airport",CUR,TNCC,12.18885,-68.959801,CW,29
"Williams Harbour Airport",YWM,CCA6,52.566898,-55.784698,CA,70
